station_id,ratingbars,ratingmuseums,ratingrestaurants,pricebars,pricerestaurants,popularitybars,popularitymuseums,popularityrestaurants
aee9ffe217c6051ab73fb6ad6d68d269,7.680000000000001,0.0,7.54,2.0,2.0,0.8739705976214285,0.6879906601706274,0.8953643384464821
aefadb9d06838462248e19a824090da5,7.7270270270270265,7.8,7.552380952380952,2.0,2.0,0.9073631470331681,0.7784256172098437,0.9909796715103292
aefe3eb74b7f6859882c62478418702f,7.944444444444445,8.2,8.324,2.0,2.0,0.8960095632193689,0.8398857519732783,0.9968277556751697
af101cd3cbdf20a3e08cda919d30ad83,8.322000000000001,7.3,8.326,2.0,2.0,0.9974448971342256,0.5906910197221454,0.997781630959726
af615593901f4c707b2f18e46dd7be6c,7.3,0.0,7.285714285714286,2.0,1.5,0.7441199036001293,0.3785662617279748,0.8007817373108213
af788d150baa69a07920ac23ad6b7526,7.91875,0.0,7.416666666666667,2.0,2.0,0.8267394845191551,0.9894528008850498,0.8866175031380976
afb911a0285187077bab05003f8e038e,7.233333333333333,0.0,7.625,2.0,1.0,0.5872864118095806,0.0,0.7327307122240424
afe517dbda3ea5bc95455bfde8304743,8.274,7.1,8.622,2.0,2.0,0.9965188924111227,0.6168539109205795,0.9973520307214433
b06e8b3b970597d134c8e46daa306347,7.722222222222222,0.0,7.876470588235295,2.0,2.0,0.7233192055623603,0.6090967597812905,0.8470911774334239
b0ed6af36d600a9d41330fe7b002317d,8.498,7.699999999999999,8.656,2.0,2.0,0.9975902070080633,0.7423830216511003,0.9978512009871711
b18db117450a24de10ebdc07f8d60721,7.597368421052631,7.866666666666667,7.566666666666667,2.0,2.0,0.9234802565793673,0.8273606058242146,0.9703981128864114
b2c28bd46a15f0a38db66792eb025600,7.972,7.95,8.18,2.0,2.0,0.9840483054273131,0.8576976711351114,0.9951874880326789
b2ea25d85b01372d388378f76ff342bb,8.366,8.0,8.47,2.0,2.0,0.9974886709358977,0.9916278140301075,0.9974220262536434
b319674709b72867b2f9a81d8cd5ee5d,7.825,0.0,7.87037037037037,2.0,2.0,0.6954862455587941,0.6176494053571049,0.8978963348843995
b3806cc7b78103eafb3703ac87c54701,5.4,5.3,7.044444444444444,2.0,1.0,0.7290220245989026,0.7160912601323319,0.7377168005824687
b44d44bb19e6b528731859810d023387,7.85,0.0,7.916666666666667,2.0,2.0,0.6380512414101228,0.48543975916430865,0.8611078921626099
b559c95a78c11f8c88120736ee3137cc,8.486,7.3,8.666,2.0,2.0,0.9977257302725359,0.6574422997822834,0.9977500372316661
b6286249591b1919fad70137912ae547,7.98695652173913,6.4,7.8515151515151524,2.0,2.0,0.8821602491647206,0.664720336999766,0.9540303984070492
b643f66e2bd3513d7d7376425aeba3e3,7.714634146341464,7.95,7.9879999999999995,2.0,2.0,0.8964409186647662,0.8576976711351114,0.9870200838244368
b6444db9caf8058bc94fc207ebbea301,7.781818181818181,0.0,7.952173913043478,2.0,2.0,0.7008512089653852,0.6090967597812905,0.9093121170116256
b6ae4c0c1a89e82a6f20af66612af829,7.806666666666667,0.0,7.496,2.0,2.0,0.8324167153862216,0.9894528008850498,0.8339557581430972
b75a971f9e7074b0fdc889855fcb98e9,8.222000000000001,7.949999999999999,8.26,2.0,2.0,0.9973638916664893,0.9649759057932472,0.9976981256515542
ba76f73ab1d040c634b7b319b6e784d6,8.023809523809524,7.5,8.013953488372094,2.0,2.0,0.7953889645341786,0.5759836251586777,0.9407528242878114
bb7ae494088165917b10648d1891f7f8,8.498,7.3,8.677999999999999,2.0,2.0,0.9975668042465375,0.6574422997822834,0.9976154713528923
bbc2bc4378ed920e8034be8f3e905443,7.3,8.0,7.764583333333333,2.0,2.0,0.9199396847009765,0.8471303250147154,0.972665787290173
bbe7a2ab620ae3320d04dedddcb9345d,5.4,0.0,6.766666666666667,2.0,1.5,0.7877037990482877,0.0,0.8336988537374682
bc80b3dc2883bb398c18b31f7710f5cb,7.7375,8.0,8.312000000000001,2.0,2.0,0.922239803842308,0.9361343956768717,0.9955774099525563
bcd66f162c4f4f4f704d85ebe9fac6bb,8.012,7.949999999999999,8.408,2.0,2.0,0.9849136225347318,0.9033146820415718,0.9964847456545327
bf64b71006b43dd162b7740c6e57a371,0.0,0.0,7.633333333333333,2.5,1.0,0.5920845477948216,0.0,0.7666398953258302
bfca79074190287c5ac31636a510bffc,8.384,7.3,8.602,2.0,2.0,0.9976997212943854,0.6271575025191816,0.9977465800055316
bfeab016f261b5c8b8e16dcc4fdb8ae8,7.969230769230769,7.3,8.1,2.0,2.0,0.9584236112588559,0.6411957747377828,0.9952111567346765
c0a7097988f9176aa6ce60305b082284,7.845454545454545,7.5,7.923809523809524,2.0,2.0,0.9478404858023247,0.529115162861945,0.9953405101802012
c14836fa30d12c4568d4603741542537,8.15,6.5,7.463636363636363,2.0,2.0,0.6300094142927047,0.9960693998255431,0.7754495457736741
c207f7a3f9f25cdbf91b0dda512ac067,7.6000000000000005,0.0,7.209999999999999,2.0,2.0,0.7895574508702143,0.9854716720209349,0.7951763185328596
c3b4bcef6080182108d41a8922f30822,8.366,7.3,8.526,2.0,2.0,0.9966581388422016,0.6271575025191816,0.9972266131949025
c3c97d972307186c9f2301d3fe97517e,8.022448979591838,7.3,8.146,2.0,2.0,0.9962277407825033,0.6411957747377828,0.9963869859370678
c3f3cb05411a0e86ec58d50fe9f01be8,7.35625,7.9,7.759183673469387,2.0,2.0,0.9223867625470714,0.7439157252373962,0.9773698487330595
c3f5da8502167ef82c2faf46ae594be8,8.362,7.1,8.597999999999999,2.0,2.0,0.9969185477522712,0.5664462906622981,0.9972961832223476
c41d2c76618e7fa70fb587d1c2f0497d,7.605714285714285,6.8,7.90204081632653,2.0,2.0,0.9372306798679517,0.5558222347509734,0.9965541029296002
c44dbe3deb1f97cf96cc6943f93fd67f,7.823255813953488,7.866666666666667,7.775,2.0,2.0,0.9540515499010701,0.8436820522094335,0.9784071761376932
c47b9318793bacf57e0d4e693e8c1ca5,7.81,8.2,8.35,2.0,2.0,0.9553688594345041,0.7008412836870594,0.9971613514031019
c4c341211dc9fccf3f8c01a8c633fa8f,8.0,7.3,8.244,2.0,2.0,0.9728164691615429,0.5384164308661149,0.9958209582367082
c54eb44c4ee6372ecdab621060253d67,8.357999999999999,7.3,8.49,2.0,2.0,0.9972837903963577,0.6271575025191816,0.997553613599132
c5ee62578f6ad43926b0662b07ecaf80,8.498,7.3,8.693999999999999,2.0,2.0,0.9975432419207284,0.6574422997822834,0.9975879731080995
c6e98ab421de6591242fd6f757e0ef18,7.433333333333334,0.0,7.17,2.0,2.0,0.7663015940312929,0.9894528008850498,0.7893211603514669
c78b3fa77fafe6a072047b34c934b394,8.15,6.5,7.404999999999999,2.0,2.0,0.6269595025849414,0.6199045805586878,0.7514021977320597
c79ad33e91a47217daba30120955cd8a,8.328,8.2,8.476,2.0,2.0,0.9967569091334596,0.6899376103652959,0.9978293406803822
c7a33e9048543382212a9902050c99b9,7.918181818181819,7.5,7.904166666666666,2.0,2.0,0.8999665446886369,0.5519102504095483,0.9952341871795417
c88c6800155be87a311cdacd08762293,8.0,0.0,7.815384615384616,2.0,2.0,0.6264182605365615,0.24373976129183245,0.7894474288875177
c961c25534b587be5324fbf45a4f39f0,7.868421052631579,7.3,8.27,2.0,2.0,0.910506829351318,0.5561034667999915,0.9956512882156459
c9dba34e928ed1f54249921cc8d1056a,8.116,7.949999999999999,8.16,2.0,2.0,0.9971894879050274,0.9626797757589941,0.9976771695423696
ca54282b0972fa7c46c9e0f7f1a0d8d1,8.9,6.5,7.373333333333333,2.0,2.0,0.647138374146331,0.9960693998255431,0.8257418979335664
cd32c020839c22b3edbe6be8b23d268c,8.458,7.3,8.558,2.0,2.0,0.9973716571282684,0.6500891565431994,0.9974723421909241
cd7001bfe1befebc9058bdc98b2c8086,7.9375,7.95,8.07391304347826,2.0,2.0,0.9684033465948981,0.8576976711351114,0.9964249622364529
ce7c8da008cd4743ef78d7cb694dd201,8.236,7.3,8.462,2.0,2.0,0.9968101504159308,0.5906910197221454,0.9967890879305576
d03c28fb2a0b6f1c59f713b00e78b298,7.8428571428571425,7.95,7.976,2.0,2.0,0.9068753058315427,0.8576976711351114,0.9949259089845328
d0bc86cac905d5f0f40d05254358e47c,7.4750000000000005,0.0,7.385714285714285,2.0,2.0,0.7287549464927771,0.6165570548688382,0.8483245008111804
d11d22de75282c7c05798b62807a5a3c,7.935714285714285,5.3,7.870967741935484,2.0,2.0,0.8039417164861817,0.7160912601323319,0.909242867476544
d34c10542a9ede9e4c6c2f57299c47fc,8.176923076923076,7.5,7.848484848484849,2.0,1.5,0.82627265234689,0.6304730549113886,0.9498503038058684
d3ab81397ef1bc938d319bd75ea680c8,6.55,8.0,7.415789473684211,2.0,2.0,0.906813128949216,0.8653193869084345,0.8594348233091504
d3f244f13f5e20ef59e3edf3f9287ab8,8.504,7.466666666666666,8.654,2.0,2.0,0.9976337148692636,0.7640152844853875,0.9977198263940599
d57f85f8bc129834a1a0829c7dfe107d,7.373684210526315,7.9,7.491891891891892,2.0,2.0,0.8447755994298237,0.7439157252373962,0.9114015594749272
d63afda1febe9be461d266ef84f271c6,7.753125,0.0,8.1,2.0,2.0,0.9542734354342124,0.39325574963300214,0.9968996659787673
d6546696db912147891341569b3a26eb,7.904166666666666,7.949999999999999,8.494,2.0,2.0,0.9646117269110482,0.9570728863051294,0.9958001085037125
d7e96d6450b9e19aefcd10b6bc1b5134,7.383333333333333,5.3,7.321052631578947,2.0,1.5,0.7833746046718498,0.8093304328092533,0.8033923898474565
d84b81badb9e1939412bd973a5491ea8,7.874,7.033333333333334,8.216000000000001,2.0,2.0,0.9961247154436951,0.6049885704694973,0.9971108759015382
d88b144ae017a2c6faf494cc5082d1b0,8.277999999999999,7.949999999999999,8.366,2.0,2.0,0.9974281428844968,0.9626797757589941,0.997843010020637
d8a61f7ed7a6fabd1b57d8af0030c2f6,8.464,7.6499999999999995,8.696,2.0,2.0,0.9975079782141566,0.7179739977912435,0.9976245133289364
d92e0942624a23c106b3fad7ba3ec18a,7.805405405405406,0.0,8.25,2.0,2.0,0.9718362102696498,0.49301684644242566,0.9970169989149629
d975bc04543358b601cee55edfabb198,0.0,6.5,8.049999999999999,2.0,2.0,0.5159359713537106,0.9960693998255431,0.7606734715908599
d99e34e88d920ada29975922318e1097,5.8,0.0,7.157142857142857,2.0,1.0,0.8717932565474544,0.0,0.793185424594071
d9f901dfc763a6005c3a197242af2f83,8.15,6.5,7.482608695652174,2.0,2.0,0.6453525838776248,0.9960693998255431,0.7613758164372487
da96a0ccc3dbd1dbd8e64afb2dd19eea,7.5,6.5,7.4523809523809526,2.0,1.0,0.6442301023338937,0.5675098752561893,0.7287188583707424
daadc17d513fa4b17d65cc57eee230dc,7.953846153846153,0.0,7.681818181818182,2.0,2.0,0.8128906792170307,0.995808778163096,0.9439707195108115
db7e28dfd241236f6d2e642c5c23106c,7.910714285714286,7.8,7.616216216216216,2.0,2.0,0.8965867072314534,0.9938269897666107,0.9433149479820437
dbe6c36eb9d292b2399cc7334d9e7267,7.766666666666666,5.3,7.447619047619048,2.0,2.0,0.7623693861203318,0.8093304328092533,0.8203351381826692
dcc6a52302d418aff87a854637b1a742,8.514,7.3,8.63,2.0,2.0,0.9974900538263515,0.6879209246691109,0.9976485011595004
dd8907b6f546637904eae930c63f717b,7.493939393939394,7.9,7.443589743589744,2.0,2.0,0.8915298491585644,0.7801299157196653,0.9437529519392379
de5ac9fc0737dbe60a2fda6017880118,7.685714285714286,0.0,8.035714285714286,2.0,2.0,0.7210584962661958,0.48543975916430865,0.9880758143097249
df01a47ecec29729e6aec325c3166848,5.8,0.0,7.189473684210526,2.0,1.0,0.8375726777318164,0.0,0.8564545125122419
df3c7a232a1a1cec510be8a13e4b4fa4,7.816666666666666,0.0,7.985000000000001,2.0,2.0,0.7028995557839461,0.6090967597812905,0.9837358629173858
df550cf793abdaab9ca0afed2fff7a17,7.859999999999999,5.3,7.621052631578948,2.0,2.0,0.7631866124466009,0.7160912601323319,0.7813373082569198
df90f60cecf08c820f62a73ceb7ce8ea,8.9,0.0,7.58125,2.0,2.0,0.6554872384032225,0.0,0.7939087125548628
dfb4810ce36bce22c088da09bc37132d,8.15,6.5,7.459090909090909,2.0,2.0,0.6104508222879391,0.9960693998255431,0.7695548688381593
e06e77adbf06fa422ac611cc47490b70,8.342,8.0,8.396,2.0,2.0,0.9977562070506139,0.9916278140301075,0.9978004063570409
e1cea084c97551ce01b10b7cf34dc873,8.224,7.949999999999999,8.318,2.0,2.0,0.9974105908133524,0.9907258579239624,0.9978981660745059
e25f736ffe1c4dc0ff0db3d55cffcda6,8.54,7.6499999999999995,8.686,2.0,2.0,0.9975254770972066,0.6574035167968002,0.9977161032274536
e292a09b42778b2044a04fed4d869c03,8.9,0.0,7.5470588235294125,2.0,2.0,0.6776267253279202,0.0,0.805480253858116
e43d661c281b9f3ab758adf5d1aaa6d3,8.144,7.1,8.54,2.0,2.0,0.9967228155649639,0.6168539109205795,0.9974862242835563
e44ad2d4e378455b8be0c43103bfb7bb,7.550000000000001,0.0,7.055555555555555,2.0,1.0,0.7926917785389586,0.5850433305675524,0.864588980747377
e45fe6602cac6fcd5575fbbeb2933abf,7.12,0.0,7.015789473684211,2.0,2.0,0.7775353461902493,0.9854716720209349,0.7995964087398677
e5cfc96474e073b8409dfadb940aa9ed,7.883333333333333,0.0,7.722222222222222,2.0,1.5,0.7796023658064379,0.9854716720209349,0.9303354750406002
e64b5d2af3b867814d137ac3405321be,8.9,0.0,7.385714285714285,2.0,2.0,0.6615636014367877,0.0,0.7924858439080935
e70ed60da01e0c5b3cfff1978212f92a,8.51,7.699999999999999,8.692,2.0,2.0,0.9977269535987066,0.7877142271383064,0.9977295066272366
e8df6ff566c6126e4ce3f8c42528a1b5,8.068,7.95,8.394,2.0,2.0,0.9843710507839926,0.8576976711351114,0.9965080952279642
e96dc4d40ec649747b84ad88ce7452ac,8.333333333333334,6.5,7.425,2.0,2.0,0.6391404803948685,0.6199045805586878,0.7788658702636002
ea2abb842a6b1ffab40cac389ee62041,7.828571428571428,6.5,8.028571428571428,2.0,2.0,0.6296164606514477,0.5437216773397443,0.9189869339647014
ea3fa0ae52bafccec22bf0737c4b4ca3,8.33,7.5,7.872413793103448,2.0,2.0,0.7871410690097795,0.9983192562176882,0.9384451651009104
eaa6b245ee62c45784f77efbb12271ec,5.8,0.0,7.1000000000000005,2.0,1.0,0.8717932565474544,0.0,0.7915455704395128
eaab0ad463ec9dae8cf7a36a5c45a149,8.155555555555557,0.0,8.131578947368421,2.0,2.0,0.6878090147695279,0.0,0.785162709633621
eb6368c03bcb93942294412d0e5ca27f,7.566666666666666,0.0,7.3428571428571425,2.0,2.0,0.8123676170556314,0.6879906601706274,0.8156947960768461
ec41199bd91f06bd9c22c898898e2500,7.1,0.0,7.2,2.0,1.0,0.7346381029294684,0.0,0.7635306257047422
ec75583be1d60c05006c7b52b3aa170c,0.0,0.0,6.916666666666667,1.5,1.0,0.6825574963300215,0.42299959577048274,0.8792317038865132
ec9c2c511ecffd213d860256b92c76b9,8.378,7.3,8.59,2.0,2.0,0.9970687509307916,0.5952060240835692,0.9973328830074677
ed8a2373c39ef8d3f79a878e073dfa61,5.8,0.0,7.071428571428571,2.0,1.0,0.8471077541695374,0.42299959577048274,0.783934737841385
edb7c7d5b26b1e3a1754590e80c0a095,8.024,7.3,8.124,2.0,2.0,0.9962834287173159,0.6973952017247127,0.9964328872625151
edcfd5a8042aeeb6be636cfe599690df,8.49,7.6499999999999995,8.682,2.0,2.0,0.9976730208710083,0.6581347322124507,0.9976603089164522
ee4b3a34e33c19ca79aad9878e2ea308,8.123076923076923,7.5,8.003125,2.0,2.0,0.7562761332898592,0.9983192562176882,0.8674708928153523
eec7389fe8f055d019ab491fb1a9c41e,7.7846153846153845,0.0,7.9624999999999995,2.0,2.0,0.6908871242261132,0.7365841896616527,0.9849315329256698
ef142705ab7da9b328648e0f8e41fd8f,7.906382978723404,7.949999999999999,7.931914893617021,2.0,2.0,0.9680269876390868,0.8576976711351114,0.9953740718677531
f022ca854bd64064a98753391f68b1b6,8.414,7.3,8.604,2.0,2.0,0.9972298576686595,0.5952060240835692,0.9977331234176542
f2028fea399d2c597a2ef46e0d7b84dd,8.324,7.5,8.224,2.0,2.0,0.9969141863285322,0.6372066676595111,0.9974012828968364
f3e2c03768168f204f28e72844f796f3,8.1,0.0,7.385714285714286,2.0,2.0,0.7822880107869336,0.9854716720209349,0.8223670563581049
f440e1272c1b2ea52500da60f3615eba,6.5,0.0,6.833333333333333,2.0,1.0,0.7648969879582155,0.0,0.8308763388625313
f45fe8b31cc637ae07751c634699aeed,7.949999999999999,0.0,7.075,2.0,1.0,0.7881702599565117,0.9854716720209349,0.8051060000729436
f4d1bb12fd1aaf84e993bbaa9656af13,6.671428571428572,0.0,7.510000000000001,2.0,1.0,0.9244943782154174,0.9744537582707486,0.8118559985532837
f6196464c4c2396aa84ea5b6c2b9cdf4,8.517999999999999,7.466666666666666,8.666,2.0,2.0,0.9974675020743357,0.7640152844853875,0.9977217411654575
f61b52397e4cbf189392cf0c87f44514,8.024,7.949999999999999,8.524,2.0,2.0,0.9846874135693465,0.9033146820415718,0.9959591409058995
f6812b632313589325d1140b64d1b2f4,5.4,0.0,7.038461538461538,2.0,1.0,0.6943096103522033,0.3785662617279748,0.8232370274237815
f76539c6f7db1b1ae75de42e9bea2e23,8.41,7.3,8.536,2.0,2.0,0.9973229900219135,0.6271575025191816,0.9976550964832032
f7a6ee23fc0e844d63fd15d9b4175b92,8.344,7.3,8.522,2.0,2.0,0.9972997468246707,0.6271575025191816,0.9973459140905899
f81a39e1457849b11d4b55d247bd70f5,8.472000000000001,7.3,8.602,2.0,2.0,0.9975656872965556,0.5952060240835692,0.9977465800055316
f8f4d44802ae144e59808bccd285fa47,8.267999999999999,7.3,8.386000000000001,2.0,2.0,0.9967878646043871,0.6973952017247127,0.9968938684764802
fa0ea19a46d07dc05e0e3b6bc73334fa,8.282,7.3,8.277999999999999,2.0,2.0,0.9967142522817692,0.6973952017247127,0.9968356275131375
fa5ba459c6586ffe4fb656b209d50ae2,8.0,0.0,7.81923076923077,2.0,2.0,0.6511480118290323,0.24373976129183245,0.8714171967746739
fb0646bb18bbeb5dd4c1af0af9e498fe,6.841666666666666,8.0,7.547499999999999,2.0,1.5,0.9339214210291168,0.9361343956768717,0.8788470416781908
fb07e35ebbc2e311fa433e5e929e5e23,8.522,7.3,8.686,2.0,2.0,0.9974686190243176,0.7182847371444376,0.9973572963427867
fb1e1c1a98357e8db2c8c39e4b37974b,7.300000000000001,8.0,7.689361702127659,2.0,2.0,0.9578068953045551,0.8653193869084345,0.9463961342893006
fc0d36e5fbe5faccf10c2981100cda49,7.93061224489796,7.949999999999999,8.424,2.0,2.0,0.984072825138821,0.9033146820415718,0.9963249154309299
fc6226cfc6cae46d80778272523cf271,0.0,6.5,7.74,2.0,2.0,0.6452008382443674,0.9960693998255431,0.7115051166946791
fd9055f8ffc3d10246da2114b6aa2c39,7.2,0.0,7.123076923076923,2.0,1.0,0.7551128727172013,0.3785662617279748,0.7536009996437532
fdd045998e6d644711170bf8238e8f36,7.5520000000000005,8.0,7.788636363636363,2.0,2.0,0.9136267897793757,0.9923934376529158,0.9684378656681488
fecd51be0c13ce728017a0127aae2152,8.498,7.3,8.69,2.0,2.0,0.9975422313469353,0.6574422997822834,0.997522711316299
fedd9729d9183b05bb4a3bd9da7d7de1,8.392000000000001,7.3,8.44,2.0,2.0,0.9970259345148181,0.5461501275332307,0.9971145990681446
fffa2ab1429abc74cb18206fa315d67a,8.007317073170732,7.5,8.040816326530612,2.0,2.0,0.9599461736484904,0.81880057301307,0.9961365232006467
